Column1,제품,age,skintype,review
608,닥터 와일™ 메가 버섯 트리트먼트 로션,29,복합성,기본 가볍게 닦아쓰는용도로 좋아요 향도 강하지 않고 피부에 트러블도 따로 나지않아서 민감하고 예민하신 분들은 무난하게 쓰기 좋은 스킨인갓같아요 특히 여름에 쓰기 좋을 것 같아요 겨울에 쓰기엔 좀많이 가벼워요 
609,닥터 와일™ 메가 버섯 트리트먼트 로션,33,중성,화장솜으로 한번 닦고 스킨으로 쓰는데 산뜻함 겨울에는 살짝 당기는 느낌인데 어차피 에센스나 크림 바로 바르니까 괜찮고 향기는 취향마다 다르겠지만 좋았음
610,닥터 와일™ 메가 버섯 트리트먼트 로션,34,복합성,케이스가 마음에 들었다 쑥색칼라케이스 고급져보였고 향도 풀향기가 나서 더더욱좋았다 로션이라하기엔 스킨같고 면세점1 1행사때 구매했다 200ml용량이고 나는 가벼운 스킨개념으로 사용중이다 
611,닥터 와일™ 메가 버섯 트리트먼트 로션,30,지성,저는 에센스용으로 쓰고 있는데 점성이 없고 완전 물같은 타입이라 수부지인 저에겐 갠적으로 좋았어요 향은 남자스킨에 풀향이 섞인듯한 느낌이지만 자꾸 쓰다보니 익숙해져서 나쁘진 않아요 효과가 딱히 좋은지는 모르겠지만 쓰면서 여드름이 올라온다거나 하는 나쁜점도 딱히 없어서 쏘쏘 입니당 
612,닥터 와일™ 메가 버섯 트리트먼트 로션,36,중성,반통까지 쓰면서야 알아차렸음 이거만 쓰면 얼굴이 빨개짐 처음 발랐을때 따가워서 에이 설마 했는데 화장품 안가리는편 스킨팩 올리고나서 시뻘개진 얼굴보고 깜놀 금방 가라앉긴 하는데 계속 써도 되는건가 불안함
613,닥터 와일™ 메가 버섯 트리트먼트 로션,28,지성,물같은 제형인데도 신기하게 보습감이 뛰어나요 화장솜에 묻혀 한번 닦아내고 그뒤로 2스킨 해주고 있습니다 흡수력도 좋고 그냥 물같이 발리는데도 속보습을 잘 잡아줘서 좋아요 재구매 의사 있습니다 
614,닥터 와일™ 메가 버섯 트리트먼트 로션,21,복합성,바른 직후에 수분감이 알 차게 느껴지긴 하나 진정은 잘 모르겠네용 그리고 사용하다 보면 입구쪽이 유난히 끈적거려서 좀 불편했어요 기능에 비해 가격이 터무니 없이 비싼 게 아닌가 싶네요 요즘 괜찮은 제품은 이정도 기능은 다 하는데
615,닥터 와일™ 메가 버섯 트리트먼트 로션,23,복합성,친구 추천으로 샀는데 좋아요 다른 제품은 4 5번은 발라야 안 건조하던 제 피부가 얘는 두번으로도 충분해요 그리고 트리트먼트 로션 이라 그런지 바르고 나면 부들부들해지는거 같아요 향은 풀향인데 호불호 갈릴거 같아요 가격이 비싼게 흠입니다 
616,닥터 와일™ 메가 버섯 트리트먼트 로션,30,복합성,아 이거 좋은데 진짜 좋은데 설명할 길이 없네 진짜 요즘 환절기라 속건조 진짜 심해서 팩 열심히 해도 해결이 안됐는데 올리브영에서 샘플 받아서 썼는데 바로 해결됐짜나 세안 하자마자 한번 마르고 화장솜에 덜어서 팩으로 해주니까 진심 왠만한 팩보다 수분 쩔게 흡수되여 여러분 진심 레알 완전 몇년을 달고 살던 속건조를 이렇게 해결하다니 감동 평가단 아니고 오리진스 관계자 아니고 진짜 레알 몇 통 비운 사용자로 추천합니다 꼭 한번만 써보세요 여러분 
617,닥터 와일™ 메가 버섯 트리트먼트 로션,25,중성,굉장히 촉촉함 오리진스 메가버섯 이름처럼 디자인과 향도 되게 자연느낌 많이나구 로션이라 써있지만 로션보다는 에센스 느낌이 더 강함 많이 흐르니까 화장솜에다가 착착하는게 편함
618,닥터 와일™ 메가 버섯 트리트먼트 로션,28,복합성,어쩌다 사용해 보게 됬는데 일단 상품 자체는 나쁘진 않아요 많은 리뷰에서도 언급 주셨듯이 향이 좀 센편입니다 개인적으로는 시원한 풀향 이라서 좋았습니다 주르륽 흐르는 워터 타입 토너라 화장솜은 필수예요 아침보단 저녁에 화장 지운 후에 노폐물까지 제거 할수 있도록 닦아내 주고 있는데 저에게는 자극은 없었고 워터타입 임에도 불구하고 많이 건조한 편은 아니였어요 그래도 얘쓰고 바로 에센스나 세럼 발라주시는게 나을듯 합니다 수딩효과는 글쎄요 많이 드라마틱 하게 진정 되는 부분까지는 모르겠고 일단 향때문에라도 피부 자체에 진정효과를 주는듯한 느낌은 있네요 하지만 가격적인 부분에서 크게 메리트를 느끼지는 않아서 쏘쏘입니다 시중에 좀더 저렴하지만 비슷한 효과 볼수 있는 제품이 많아서요 이 상품이 성분 자체도 그닥 좋은 편은 아니구요
619,닥터 와일™ 메가 버섯 트리트먼트 로션,26,민감성,처음써봤는데 볼쪽에 트러블 올라온것도 밤에 바르고 자니까 진정되어있었어요 처음에 발랐을때 향이 생각보다 진해서 놀라긴했지만 그래도 진정효과가 있어서 아침저녁으로 사용하고있어요 
620,닥터 와일™ 메가 버섯 트리트먼트 로션,34,건성,퍼스트에센스 같은 느낌의 워터 제형이예요 약간 쿨링감도 느껴지는거 같고 향이 엄청 셉니다 여름에 너무 영양 넘치는 에센스 쓰면 뾰루지 나서 가볍게 여러번 레이어링 해서 쓰기 좋네요
621,닥터 와일™ 메가 버섯 트리트먼트 로션,30,중성,이름은 로션이지만 로션이 아니라 흐르는 물같은 토너제형이에요 민감성 피부인데 자극 없이 순해요 식물성이나 아로마 오일류에 민감성 피부인데요 라벤더나 아로마 풀 같은 향이 강하게 나서 혹시 알러지가 생길까봐 걱정했는데 다행히 괜찮았어요 화장솜에 적셔서 닦토로 쓰고나서 한번더 소량 얼굴에 발라주는게 가장 좋은 것 같아요 화장솜에 묻혀서 닦아내면 노폐물이 제거되면서 동시에 촉촉해요 물같은 토너인데 제형에 비해 보습력이 있는 편으로 촉촉함이 느껴져요 진정효과도 괜찮은 것 같아요 단점은 강한 풀향이 호불호가 있을 것 같아요 그리고 가격 
622,닥터 와일™ 메가 버섯 트리트먼트 로션,19,지성,행사할 때 사서 반값에 구매했는데 가격대비 정말 좋은 것 같아요 손으로 챱챱 하는데 느낌도 좋고 피부 건강도 좋아진 느낌 정말 행사할 때만 살 수 있을 것 같아요
623,닥터 와일™ 메가 버섯 트리트먼트 로션,29,복합성,오리진스 첫 제품이었는데 너무 좋았어요 사용하기 전에 가볍게 흔들어 사용하는게 젛아여 물토 느낌보다는 가벼운 워터타입 에센스라 닦토로 낭비되기 아까운 제품이구요 어퓨 1 2화장솜처럼 도톰한 화장솜으로 톡톡 두들겨 발라주는게 좋아요 프락셀이나 환절기 때 예민 폭발해서 피부 많이 쓰라리고 아팠는데 이걸로 효과 톡톡히 봤어여 
624,닥터 와일™ 메가 버섯 트리트먼트 로션,35,복합성,진짜진짜 최고예요 여태껏 쓴 제품 중에 가장 좋아요 유해성분이 꽤 많긴 하던데 유해성분 없는 제품은 또 효과가 드라마틱하지 않고 어렵네요 그래도 브랜드 자체가 건강한 느낌을 주기 때문에 바르면 잘 발랐다 그런 기분이 들어요 좁쌀 여드름이 많이 올라와서 급히 샀거든요 정말 괜찮아요 냄새는 특별하진 않지만 그렇다고 거슬리는 그런 냄새는 아니에요 여러번 레이어드 해서 바르면 로션 바른 정도의 보습력을 느끼실 수 있어요 
625,닥터 와일™ 메가 버섯 트리트먼트 로션,32,복합성,홍조가 있는 피부인데 진정효과가 좋다고 하여 사용해봤는데 효과가 있어요 솜은 시루콧토 우루우루 사용하는데 이것도 진짜 너무 좋아요 우선 솜으로 한번 닦아내고 솜에 스킨을 덜어내서 스킨팩해주는데 씻고나서 스킨팩 올려주고 머리말리고 마지막에 딱 떼어주면 피부가 싹 진정되있어요 정말 이거 물건이다 싶어 계속 사용하려구요 가격이 조금 부담스럽긴한데 효과가 좋아서 대용량으로 구매해야겠어요 
626,닥터 와일™ 메가 버섯 트리트먼트 로션,30,복합성,촉촉하고 피부 진정에 도움되는 스킨이예요 스킨팩으로 쓰기 좋아요 로션이지만 스킨타입이예요 
627,닥터 와일™ 메가 버섯 트리트먼트 로션,25,복합성,닦토랑 토너팩으로 열심히 쓰고있는 아이입니다 여드름 피부인데 요걸 촙촙 두드리면서 발라주고 팩 한번 해주고 자면 다음날이 인생피부예요 미국 살고있어서 그럭저럭한 가격으로 구매 가능했기에 가격으로 평점깎진 않을게요 
628,닥터 와일™ 메가 버섯 트리트먼트 로션,28,건성,로션이라 적혀있지만 스킨이에요 향은 솔향 숲향 같은게 나는데 개인적으로는 상큼하니 괜찮았어요 피부에 흡수도 잘 되는데 다만 가격이 안 착합니다 제품질은 괜찮아서 굿굿 줬지만 가격때문에 재구매는 안 할 것 같아요
629,오리지널 스킨 마스크,26,복합성,유튜브보고 기대하다가 올영세일에 샀는데 만족합니다 머드형태로 바르기도쉽고 금방마르고 닦아내면서 부들부들해지는것도 좋아요 다만 팩이마르면서 좀 쪼이는데 건성이신분들은 좀 불편할것같아요 미세한 스크럽도 민감성이신분들에게 문제일것같고요 저는 지성이고 민감하지 않아서 사용하고나면 보들보들하고개운해서 화장잘먹고 좋습니다 
630,오리지널 스킨 마스크,20,복합성,피부 결이 안 좋거나 피지나 화이트헤드 껴 있는 피부는 이런 씻어내는 팩으로 모공부터 청소해주고 시작해야지 화장이 안 뜨고 쫀득하게 잘 먹음 피부에 피지 껴 있음 거기만 딱 화장 지워지고 뜨고 무너지는데 이걸로 피지 정리 해주고 피부 바르면 확실히 들뜸도 줄고 지속력도 오래 가는 거 같아서 애용하는 편 아 그리고 피부 관리용으로 스크럽 치고는 자극 없는데 효과는 좋아
631,오리지널 스킨 마스크,24,복합성,손대식쌤 유튜브 보고 홀린듯 구매했는데 사실 엄청난 효과는 잘 모르겠어요 좋은 것 같긴 한데 체감이 잘 되진 않네요 요즘 코로나 때문에 베이스 화장을 거의 안해서 그런가 그래도 중요한 일 있을 때 화장 전에 하면 피부결 정리에 도움이 되는 것도 같아요 
632,오리지널 스킨 마스크,22,지성,피지 정리 정말 잘 돼요 각질도 정도돼서 하고나면 피부가 매끈해져요 근데 하고나면 건조해지긴해서 일주일에 한 번 정도만 짧게 사용해야해요 묶은 각질 가끔 청소 필요하신분들에게 강추합니다
633,오리지널 스킨 마스크,29,복합성,아존좋 한통 거의 비워가는데 처음에는 쓰고나면 바로 피부 맑아지는게 보이다가 이젠 면역이 생긴건지 효과가 덜해졌음 대체품을 찾아야하는데 이거만한 대체품이 있으련지
634,오리지널 스킨 마스크,23,지성,어쩌다 우연히 알게 됐는데 너무 좋다고 꼭 사야한다는 얘길 듣고도 실패했던 제품들이 많아서 정말 많은 리뷰를 찾아보고는 너무 궁금했어요 그래서 결국 사서 써 봤는데 너무 신세계 였어요 저는 모공이 크고 블랙헤드 화이트헤드도 많은 전형적인 수분 부족 지성피부라 지금까지 나름 붙이는 바르거 떼는 바르고 씻어내는 코팩들을 다양하게 많이 써 봤지만 큰 효과를 본 제품도 없었고 귀찮음 때문에 꾸준하게 써 본적도 없었습니다 근데 오리지널 스킨 마스크는 한번만 써 봐도 얼마나 좋은지 알 수 있었어요 피부가 약하신분들은 조금 자극적일 수 있겠다는 생각이 들지만 개인적으로 저는 시원하고 그 자극이 모공을 청소하는 기분이라 좋았어요 또 제품 자체가 발림성이 너무 좋아서 놀랐는데 다른 워시오프제품들은 되게 끈적임이 강해서 바르기가 어렵고 힘들었는데 이건 크림 바르듯이 잘 발려서 한 곳에 뭉칠 일도 코 옆이나 큰 모공들에 안발릴 일도 없는게 너무 좋았어요 귀찮아서 차라리 코팩이 낫지 워시오프 제품은 선호하지 않는데 이건 귀찮음을 이겨내는 제품이랄까 한번 써 보면 그 날의 화장이 다름을 느껴요 앞으로도 평생 쓸 것 같아요 
635,오리지널 스킨 마스크,30,지성, 저는 완전 지성이에다가 모공도 넓고 블랙헤드 너무 많아요 하도 좋다는 말이 많아서 여기 리뷰 보러 왔는데 생각보다 리뷰가 많지도않고 있는 리뷰들도 와 이거 너무 좋다 가 아니라 살까말까 했거든요 한번도 팩에 이렇게 돈을 투자한적이 없어서 항상 싼 프리맨만 씀 근데 웬열 세포라 저는 미국에 살아요 에서 지금 프리쉬핑에다가 10쿠폰이 딱 그래서 17불 주고 샀어요 팩에 막 작은 돌 같은게 있는데 바를때 아픈것도 없구요 색도 이쁘고 냄새도 없는거 같고 아무튼 저녁에 10분 딱 바르고 씻고났는데 이거 진짜 왜 여태까지 안썼나 우와 코에 있는 블랙헤드가 없어진게 보이고 심지어 코와 그 주변 모공들이 좁아진게 보이고 토너 바를때는 솜에다 발라서 몰랐는데 세럼이랑 로션을 손으로 바를때는 그냥 막 아이스링크장에서 스케이트가 그냥 지나가듯이 피부가 완전 매끈했어요 다음날 얼굴에 광이 날 정도 엄마가 피부가 왜이렇게 좋냐고 하실정도였어요 겨울 지나고 이 라인으로 싹 바꿔보려구요 진짜 추천해요 
